1e-05	39277.5
1.03125e-05	38677.8
1.0625e-05	38104.8
1.09375e-05	37556.5
1.125e-05	37031.2
1.15625e-05	36527.4
1.1875e-05	36043.5
1.21875e-05	35578.4
1.25e-05	35130.9
1.28125e-05	34699.8
1.3125e-05	34284.2
1.34375e-05	33883.2
1.375e-05	33496
1.4375e-05	32759.7
1.5e-05	32070
1.5625e-05	31422
1.625e-05	30811.8
1.6875e-05	30235.9
1.75e-05	29691
1.8125e-05	29174.6
1.875e-05	28684.3
1.9375e-05	28217.8
2e-05	27773.4
2.05827e-05	27377.4
2.11654e-05	26997.9
2.17481e-05	26633.8
2.23309e-05	26284
2.29136e-05	25947.6
2.34963e-05	25623.9
2.4079e-05	25311.9
2.46617e-05	25011.1
2.58271e-05	24440.3
2.69926e-05	23906.8
2.8158e-05	23406.9
2.93234e-05	22937
3.01962e-05	22603.1
3.1069e-05	22283.4
3.19417e-05	21976.8
3.28145e-05	21682.6
3.36872e-05	21399.9
3.456e-05	21127.9
3.54327e-05	20866.1
3.63055e-05	20613.8
3.71782e-05	20370.4
3.8051e-05	20135.4
3.97965e-05	19688.9
4.1542e-05	19270.8
4.32875e-05	18878.2
4.49656e-05	18522.6
4.66437e-05	18186.4
4.83219e-05	17867.8
5e-05	17565.4
5.15625e-05	17297.2
5.3125e-05	17040.9
5.46875e-05	16795.7
5.625e-05	16560.8
5.78125e-05	16335.4
5.9375e-05	16119.1
6.09375e-05	15911
6.25e-05	15710.9
6.40625e-05	15518.1
6.5625e-05	15332.2
6.71875e-05	15152.9
6.875e-05	14979.7
7.1875e-05	14650.4
7.5e-05	14341.9
7.8125e-05	14052.2
8.125e-05	13779.3
8.4375e-05	13521.7
8.75e-05	13278
9.0625e-05	13047
9.375e-05	12827.7
9.6875e-05	12619.1
0.0001	12420.3
0.000103125	12230.7
0.00010625	12049.4
0.000109375	11876
0.0001125	11709.9
0.000115625	11550.6
0.00011875	11397.5
0.000121875	11250.4
0.000125	11108.9
0.000128125	10972.6
0.00013125	10841.1
0.000134375	10714.3
0.0001375	10591.8
0.00014375	10359
0.00015	10140.8
0.00015625	9935.86
0.0001625	9742.86
0.00016875	9560.68
0.000175	9388.34
0.00018125	9225
0.0001875	9069.89
0.00019375	8922.34
0.0002	8781.77
0.000209375	8582.82
0.00021875	8396.8
0.000228125	8222.36
0.0002375	8058.36
0.000246875	7903.78
0.00025625	7757.76
0.000265625	7619.53
0.000275	7488.44
0.000284375	7363.87
0.00029375	7245.32
0.000303125	7132.3
0.0003125	7024.41
0.000321875	6921.26
0.00033125	6822.52
0.000340625	6727.88
0.00035	6637.06
0.000359375	6549.82
0.00036875	6465.93
0.000378125	6385.17
0.0003875	6307.36
0.000396875	6232.33
0.00040625	6159.9
0.000425	6022.29
0.00044375	5893.49
0.0004625	5772.6
0.00048125	5658.83
0.0005	5551.52
0.000515625	5466.59
0.00053125	5385.44
0.000546875	5307.78
0.0005625	5233.38
0.000578125	5162.02
0.00059375	5093.48
0.000609375	5027.59
0.000625	4964.19
0.000640625	4903.11
0.00065625	4844.23
0.000671875	4787.41
0.0006875	4732.54
0.00071875	4628.19
0.00075	4530.43
0.00078125	4438.58
0.0008125	4352.08
0.00084375	4270.41
0.000875	4193.15
0.00090625	4119.92
0.0009375	4050.36
0.00096875	3984.2
0.001	3921.15
0.00103125	3860.98
0.0010625	3803.48
0.00109375	3748.46
0.001125	3695.73
0.00115625	3645.16
0.0011875	3596.59
0.00121875	3549.89
0.00125	3504.95
0.00128125	3461.66
0.0013125	3419.92
0.00134375	3379.63
0.001375	3340.73
0.0014375	3266.75
0.0015	3197.42
0.0015625	3132.28
0.001625	3070.93
0.0016875	3012.99
0.00175	2958.18
0.0018125	2906.21
0.001875	2856.86
0.0019375	2809.9
0.002	2765.14
0.00209375	2701.79
0.0021875	2642.54
