1e-05	57.0354
1.03125e-05	56.1809
1.0625e-05	55.3645
1.09375e-05	54.5837
1.125e-05	53.8358
1.15625e-05	53.1186
1.1875e-05	52.4302
1.21875e-05	51.7686
1.25e-05	51.1322
1.28125e-05	50.5193
1.3125e-05	49.9287
1.34375e-05	49.3589
1.375e-05	48.8088
1.4375e-05	47.7635
1.5e-05	46.7847
1.5625e-05	45.8658
1.625e-05	45.0009
1.6875e-05	44.185
1.75e-05	43.4137
1.8125e-05	42.683
1.875e-05	41.9896
1.9375e-05	41.3304
2e-05	40.7027
2.09375e-05	39.815
2.1875e-05	38.9857
2.28125e-05	38.2088
2.375e-05	37.4789
2.46875e-05	36.7917
2.5625e-05	36.143
2.65625e-05	35.5295
2.75e-05	34.9482
2.84375e-05	34.3963
2.9375e-05	33.8715
3.03125e-05	33.3717
3.125e-05	32.8949
3.21875e-05	32.4396
3.3125e-05	32.004
3.40625e-05	31.5869
3.5e-05	31.1871
3.59375e-05	30.8033
3.6875e-05	30.4345
3.78125e-05	30.0799
3.875e-05	29.7385
3.96875e-05	29.4095
4.0625e-05	29.0923
4.25e-05	28.4903
4.4375e-05	27.9279
4.625e-05	27.4009
4.8125e-05	26.9058
5e-05	26.4397
5.15625e-05	26.0713
5.3125e-05	25.7199
5.46875e-05	25.3841
5.625e-05	25.0628
5.78125e-05	24.755
5.9375e-05	24.4599
6.09375e-05	24.1766
6.25e-05	23.9043
6.40625e-05	23.6425
6.5625e-05	23.3903
6.71875e-05	23.1474
6.875e-05	22.9131
7.1875e-05	22.4686
7.5e-05	22.0532
7.8125e-05	21.6641
8.125e-05	21.2987
8.4375e-05	20.9546
8.75e-05	20.63
9.0625e-05	20.3232
9.375e-05	20.0326
9.6875e-05	19.7569
0.0001	19.4949
0.000103125	19.2456
0.00010625	19.0079
0.000109375	18.7812
0.0001125	18.5645
0.000115625	18.3571
0.00011875	18.1585
0.000121875	17.9681
0.000125	17.7854
0.000128125	17.6098
0.00013125	17.4409
0.000134375	17.2784
0.0001375	17.1218
0.00014375	16.8253
0.00015	16.5488
0.00015625	16.2904
0.0001625	16.0482
0.00016875	15.8207
0.000175	15.6065
0.00018125	15.4045
0.0001875	15.2135
0.00019375	15.0328
0.0002	14.8613
0.000209375	14.6201
0.00021875	14.396
0.000228125	14.1874
0.0002375	13.9925
0.000246875	13.8101
0.00025625	13.6388
0.000265625	13.4778
0.000275	13.326
0.000284375	13.1827
0.00029375	13.0472
0.000303125	12.9188
0.0003125	12.797
0.000321875	12.6812
0.00033125	12.571
0.000340625	12.4661
0.00035	12.3659
0.000359375	12.2703
0.00036875	12.1788
0.000378125	12.0913
0.0003875	12.0074
0.000396875	11.927
0.00040625	11.8498
0.000425	11.7042
0.00044375	11.5694
0.0004625	11.4442
0.00048125	11.3276
0.0005	11.2186
0.000515625	11.1331
0.00053125	11.0521
0.000546875	10.9752
0.0005625	10.902
0.000578125	10.8324
0.00059375	10.766
0.000609375	10.7026
0.000625	10.6421
0.000640625	10.5842
0.00065625	10.5287
0.000671875	10.4755
0.0006875	10.4245
0.00071875	10.3285
0.00075	10.2396
0.00078125	10.1571
0.0008125	10.0803
0.00084375	10.0087
0.000875	9.94162
0.00090625	9.87872
0.0009375	9.8196
0.00096875	9.76392
0.001	9.71137
0.00103125	9.66169
0.0010625	9.61464
0.00109375	9.57002
0.001125	9.52763
0.00115625	9.4873
0.0011875	9.44888
0.00121875	9.41224
0.00125	9.37725
0.00128125	9.34379
0.0013125	9.31176
0.00134375	9.28107
0.001375	9.25164
0.0014375	9.19622
0.0015	9.14495
0.0015625	9.09737
0.001625	9.05307
0.0016875	9.0117
0.00175	8.97298
0.0018125	8.93665
0.001875	8.90248
0.0019375	8.87028
0.002	8.83987
0.00209375	8.79728
0.0021875	8.75795
0.00228125	8.72148
0.002375	8.68757
0.00246875	8.65594
0.0025625	8.62635
0.00265625	8.59861
0.00275	8.57254
0.00284375	8.54798
0.0029375	8.5248
0.00303125	8.50288
0.003125	8.48211
0.00321875	8.46241
0.0033125	8.44368
0.00340625	8.42585
0.0035	8.40885
0.00359375	8.39263
0.0036875	8.37713
0.00378125	8.3623
0.003875	8.34809
0.00396875	8.33446
0.0040625	8.32139
0.00425	8.29673
0.0044375	8.27389
0.004625	8.25265
0.0048125	8.23284
0.005	8.21432
0.00515625	8.19978
0.0053125	8.18597
0.00546875	8.17283
0.005625	8.16033
0.00578125	8.1484
0.0059375	8.13702
0.00609375	8.12613
0.00625	8.11571
0.00640625	8.10572
0.0065625	8.09614
0.00671875	8.08694
0.006875	8.0781
0.0071875	8.0614
0.0075	8.04588
0.0078125	8.03142
0.008125	8.01791
0.0084375	8.00524
0.00875	7.99335
0.0090625	7.98214
0.009375	7.97157
0.0096875	7.96158
0.01	7.95211
0.0103125	7.94312
0.010625	7.93458
0.0109375	7.92645
0.01125	7.9187
0.0115625	7.91129
0.011875	7.90422
0.0121875	7.89745
0.0125	7.89096
0.0128125	7.88474
0.013125	7.87876
0.0134375	7.87301
0.01375	7.86749
0.014375	7.85703
0.015	7.84731
0.015625	7.83823
0.01625	7.82973
0.016875	7.82175
0.0175	7.81424
0.018125	7.80717
0.01875	7.80048
0.019375	7.79415
0.02	7.78814
0.0206625	7.78211
0.021325	7.77638
0.0219875	7.77093
0.02265	7.76575
0.0233125	7.7608
0.023975	7.75608
0.0246375	7.75157
0.0253	7.74726
0.0264578	7.74014
0.0276156	7.73351
0.0287734	7.72731
0.0299312	7.72151
0.0310891	7.71606
0.0322469	7.71093
0.0334047	7.70608
0.0345625	7.70151
0.0355273	7.69787
0.0364922	7.6944
0.037457	7.69107
0.0384219	7.68787
0.0393867	7.6848
0.0403516	7.68185
0.0413164	7.67901
0.0422812	7.67627
0.0442109	7.67109
0.0461406	7.66625
0.0480703	7.66173
0.05	7.65749
0.0515625	7.65425
0.053125	7.65115
0.0546875	7.6482
0.05625	7.64538
0.0578125	7.64268
0.059375	7.6401
0.0609375	7.63762
0.0625	7.63524
0.0640625	7.63296
0.065625	7.63076
0.0671875	7.62864
0.06875	7.6266
0.071875	7.62273
0.075	7.61911
0.078125	7.61573
0.08125	7.61255
0.084375	7.60956
0.0875	7.60674
0.090625	7.60407
0.09375	7.60154
0.096875	7.59915
0.1	7.59687
0.103125	7.5947
0.10625	7.59263
0.109375	7.59065
0.1125	7.58876
0.115625	7.58695
0.11875	7.58521
0.121875	7.58355
0.125	7.58195
0.128125	7.58041
0.13125	7.57893
0.134375	7.57751
0.1375	7.57613
0.14375	7.57352
0.15	7.57108
0.15625	7.56879
0.1625	7.56664
0.16875	7.56461
0.175	7.5627
0.18125	7.56088
0.1875	7.55917
0.19375	7.55754
0.2	7.55599
0.209375	7.55379
0.21875	7.55175
0.228125	7.54983
0.2375	7.54803
0.246875	7.54633
0.25625	7.54473
0.265625	7.54322
0.275	7.54179
0.284375	7.54043
0.29375	7.53913
0.303125	7.5379
0.3125	7.53672
0.321875	7.5356
0.33125	7.53452
0.340625	7.53349
0.35	7.5325
0.359375	7.53155
0.36875	7.53064
0.378125	7.52976
0.3875	7.52891
0.396875	7.52809
0.40625	7.52731
0.425	7.52581
0.44375	7.52441
0.4625	7.52309
0.5	7.52068
0.53125	7.51887
0.5625	7.5172
0.59375	7.51567
0.625	7.51424
0.6875	7.51168
0.75	7.50944
0.8125	7.50744
0.875	7.50566
0.9375	7.50404
1	7.50256
1.0625	7.5012
1.125	7.49995
1.1875	7.49878
1.25	7.4977
1.375	7.49572
1.5	7.49396
1.625	7.49238
1.75	7.49093
1.875	7.48961
2	7.48838
2.1875	7.48669
2.375	7.48515
2.5625	7.48373
2.75	7.48242
2.9375	7.48119
3.125	7.48003
3.3125	7.47893
3.5	7.47789
3.875	7.47593
4.25	7.47411
4.625	7.47241
5	7.4708
5.3125	7.46952
5.625	7.46828
5.9375	7.46708
6.25	7.46591
6.875	7.46367
7.5	7.46151
8.125	7.45944
8.75	7.45743
9.375	7.45547
10	7.45356
10.625	7.45168
11.25	7.44983
11.875	7.44802
12.5	7.44622
13.75	7.4427
15	7.43925
16.25	7.43586
17.5	7.43252
18.75	7.42921
20	7.42594
21.875	7.4211
23.75	7.4163
25.625	7.41156
27.5	7.40686
29.375	7.40219
31.25	7.39756
33.125	7.39295
35	7.38837
36.875	7.38382
38.75	7.37928
42.5	7.37028
46.25	7.36134
50	7.35248
53.125	7.34514
56.25	7.33784
59.375	7.33058
62.5	7.32335
68.75	7.309
75	7.29478
81.25	7.28068
87.5	7.2667
93.75	7.25283
100	7.23907
106.25	7.22541
112.5	7.21185
118.75	7.19839
125	7.18503
137.5	7.15858
150	7.13248
162.5	7.10673
175	7.0813
187.5	7.0562
200	7.03139
218.75	6.99474
237.5	6.95871
256.25	6.92327
275	6.88841
293.75	6.85408
312.5	6.82027
331.25	6.78694
350	6.75408
368.75	6.72166
387.5	6.68965
406.25	6.65805
425	6.62682
462.5	6.56541
500	6.50528
531.25	6.45606
562.5	6.40755
593.75	6.35968
625	6.31239
656.25	6.2656
687.5	6.21926
718.75	6.17329
750	6.12764
812.5	6.03707
875	5.94705
937.5	5.85715
1000	5.76688
1062.5	5.67577
1125	5.58335
1187.5	5.48907
1250	5.39237
1312.5	5.29265
1375	5.18919
1437.5	5.08122
1500	4.96782
1562.5	4.84794
1593.75	4.78519
1625	4.72033
1656.25	4.65317
1687.5	4.5835
1718.75	4.51107
1750	4.43564
1787.11	4.34165
1824.22	4.24255
1842.77	4.19091
1861.33	4.13764
1879.88	4.08281
1898.44	4.02627
1911.13	3.98652
1923.83	3.94598
1936.52	3.90458
1942.87	3.88358
1949.22	3.86241
1953.61	3.84766
1958.01	3.83285
1962.4	3.81802
